text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,is_retweet,is_quote_status
"If the world was erectile dysfunction, this GIF would be its Viagra. https://t.co/yulkQy0bb4",en,Toronto,,,,sadafgee,Sun Apr 21 20:33:21 +0000 2019,0,1,0,0,TRUE
@Ja_Nelle_75 @FYMYGIRLS @ChurchAndStateN Sad and true. Someone had responded to this by saying we should deny men the little blue pill bc erectile dysfunction is the will of God 😂,en,The Great North,,,,TheWhiteMouseCA,Sun Apr 21 15:41:15 +0000 2019,0,0,0,0,FALSE
It's been a strange 48 hours on social media for Warren Foegele. A former porn star has wished him erectile dysfunction to 15 million+ followers. The death threats keep rolling in. Here's how he and other Canes are dealing with playoff social media: https://t.co/joNmwiQBN0,en,"Antigonish, Nova Scotia CANADA",,,,charweaving,Sun Apr 21 15:10:52 +0000 2019,0,0,0,1,FALSE
"#HeIsRisen 

I predict this will be a slogan for a new erectile dysfunction cure....",en,Nova Scotia 🇨🇦,,,,WriterDann,Sun Apr 21 13:08:23 +0000 2019,0,0,0,0,FALSE
"Zinc supplementation can benefit individuals with erectile dysfunction, reveals study - https://t.co/Q7TkyG1Q0n",en,"Ottawa, Ontario, CANADA",,,,TheCanadianTV,Sun Apr 21 02:40:55 +0000 2019,0,0,0,0,FALSE
It's been a strange 48 hours on social media for Warren Foegele. A former porn star has wished him erectile dysfunction to 15 million+ followers. The death threats keep rolling in. Here's how he and other Canes are dealing with playoff social media: https://t.co/joNmwiQBN0,en,"Toronto, Ontario",,,,RyanGh_16,Sun Apr 21 01:02:48 +0000 2019,0,0,0,1,FALSE
erectile dysfunction won't stop me,en,"Calgary, Alberta",,,,nodarns,Sat Apr 20 21:28:37 +0000 2019,0,0,0,0,FALSE
@MisterJohnDoyle Erectile Dysfunction Deniers #TheFacidFive #cdnpoli,en,"Ontario, Canada",,,,peterlprete,Sat Apr 20 20:38:18 +0000 2019,0,0,0,0,FALSE
It's been a strange 48 hours on social media for Warren Foegele. A former porn star has wished him erectile dysfunction to 15 million+ followers. The death threats keep rolling in. Here's how he and other Canes are dealing with playoff social media: https://t.co/joNmwiQBN0,en,"Calgary, Alberta",,,,ByCruickshank,Sat Apr 20 20:11:29 +0000 2019,0,0,0,1,FALSE
It's been a strange 48 hours on social media for Warren Foegele. A former porn star has wished him erectile dysfunction to 15 million+ followers. The death threats keep rolling in. Here's how he and other Canes are dealing with playoff social media: https://t.co/joNmwiQBN0,en,Winnipeg,,,,conniezarrillo,Sat Apr 20 20:09:28 +0000 2019,0,0,0,1,FALSE
It's been a strange 48 hours on social media for Warren Foegele. A former porn star has wished him erectile dysfunction to 15 million+ followers. The death threats keep rolling in. Here's how he and other Canes are dealing with playoff social media: https://t.co/joNmwiQBN0,en,"Humboldt, Saskatchewan",,,,nordickjay,Sat Apr 20 19:38:27 +0000 2019,0,0,0,1,FALSE
It's been a strange 48 hours on social media for Warren Foegele. A former porn star has wished him erectile dysfunction to 15 million+ followers. The death threats keep rolling in. Here's how he and other Canes are dealing with playoff social media: https://t.co/joNmwiQBN0,en,Calgary,,,,eduhatschek,Sat Apr 20 19:35:56 +0000 2019,0,0,0,1,FALSE
It's been a strange 48 hours on social media for Warren Foegele. A former porn star has wished him erectile dysfunction to 15 million+ followers. The death threats keep rolling in. Here's how he and other Canes are dealing with playoff social media: https://t.co/joNmwiQBN0,en,Saskatchewan,,,,RealChrisCote,Sat Apr 20 18:56:08 +0000 2019,0,0,0,1,FALSE
It's been a strange 48 hours on social media for Warren Foegele. A former porn star has wished him erectile dysfunction to 15 million+ followers. The death threats keep rolling in. Here's how he and other Canes are dealing with playoff social media: https://t.co/joNmwiQBN0,en,"Edmonton, Alberta",,,,itsrouel,Sat Apr 20 18:55:36 +0000 2019,0,0,0,1,FALSE
Intersting fact re Tiger: his recent back surgery was done using an uncommon method (Anterior vs posterior). It’s less common because a key side effect is erectile dysfunction. Tiger made a choice here. *Explained by a highly regarded orthopaedic surgeon,en,Toronto,,,,davidalbert999,Sat Apr 20 12:37:32 +0000 2019,0,0,2,0,FALSE
@ida_skibenes erectile dysfunction,en,"Toronto, ON",,,,Christian_Cru2,Sat Apr 20 11:29:24 +0000 2019,0,0,0,0,FALSE
Just sneezed SO hard that I now have scoliosis...at least the follow up sneeze cured my erectile dysfunction.,en,,,,,RealJustinM_98,Sat Apr 20 05:02:36 +0000 2019,0,0,0,0,FALSE
"In the last 10 years, Medicare has spent more than $240 million dollars on penis pumps for seniors with erectile dysfunction. #The6ix #TheSix",en,"Toronto, Ontario",,,,6iqinix,Fri Apr 19 19:05:26 +0000 2019,0,0,0,0,FALSE
@healthypour @hargrump @vegan_witch72 @_NotoriousDUG @six_cell @VeganRoo @BrekkenKH @J7Jcortez @MajorMiner76 @KaylaStiver @craftyvegangirl @Timha281 @DerrickJosi Erectile dysfunction? No problem. Just cock this instead,en,The garden,,,,drunkvegans,Fri Apr 19 14:39:13 +0000 2019,0,0,0,0,FALSE
@louis_canora @RealMamaEagle @isaiahholt10 @donapel86 Yes ED. You keep saying kitchen not bedroom so either you are gay which is cool or you have ED. Erectile Dysfunction 🤔,en,"Guelph, Ont",,,,scratch66,Fri Apr 19 13:41:06 +0000 2019,0,0,0,0,FALSE
This 2-Year-Old Startup Raised $176 Million in Funding to Help Manage Your Most Embarrassing Health  Issues https://t.co/Thdxjb7pLQ,en,"Toronto, Canada",,,,stojkovic_alex,Fri Apr 19 09:44:32 +0000 2019,0,0,1,0,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,"Toronto, Ontario",,,,dearcrowns,Wed Apr 17 23:22:43 +0000 2019,0,0,0,1,FALSE
"@HNTurtledove And this little fascist erectile dysfunction is supposed to be a ""Christian""?",en,"Ottawa, ON, Canada",,,,vttoth,Wed Apr 17 02:01:03 +0000 2019,0,1,0,0,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,alberta,,,,kamakrazeee,Wed Apr 17 00:57:49 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,"Winnipeg, Home of the Jets",,,,Hightower915,Wed Apr 17 00:48:07 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,"Canada, eh?",,,,NotJoeCreighton,Wed Apr 17 00:41:11 +0000 2019,0,0,0,1,FALSE
"RT TechCrunch : Ro, the cloud pharmacy for erectile dysfunction, has been on a funding roll in the past year https://t.co/XEqTrV8F0I",en,"Toronto, Ontario",,,,stanleysuen,Tue Apr 16 16:06:06 +0000 2019,0,0,0,0,FALSE
"Some potential side effects of #ProstateCancer treatments can be infertility, erectile dysfunction and a decreased libido. Find out more about how you can manage them: https://t.co/07nSs0Hail https://t.co/s9ZghgmiLO",en,Canada,,,,ProstateCancerC,Tue Apr 16 13:42:46 +0000 2019,0,1,1,0,FALSE
I love when @Stugotz790 read ‘erectile dysfunction’ as “erratic dysfunction” and couldn’t pronounce Zimbabwe during live read 😂😂 #BigZ,en,Canada,,,,DominyckJC,Tue Apr 16 12:57:08 +0000 2019,0,0,0,0,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,"Surrey, BC",,,,doe_will,Tue Apr 16 06:12:40 +0000 2019,0,0,0,1,FALSE
"@recover_my @SenSanders Maybe look into military expenses. They spent far more on erectile dysfunction medication than they did on gender reassignment surgery. Besides, if someone is willing to put their life on the line for their country, the least the country could do is pay for the surgery.",en,"Greater Vancouver, British Col",,,,TheJniac,Tue Apr 16 04:31:20 +0000 2019,0,0,0,0,FALSE
Endometriosis versus Erectile Dysfunction - the numbers are staggering https://t.co/565WTMtK4q,en,"Ottawa, Ontario",,,,_crampmystyle,Mon Apr 15 22:12:23 +0000 2019,0,0,0,0,FALSE
Voluntary Recall of Aphrodisiac Capsules Due to Presence of Undeclared erectile dysfunction drug called Sildenafil https://t.co/UpwCfdmqY6,en,pamela@medicinematters.ca,,,,MedicineMatters,Mon Apr 15 18:47:29 +0000 2019,1,0,0,0,FALSE
Condom Brand Reveals Erectile Dysfunction Pill Packaging That Stands On Its Own https://t.co/z29V6esl8K,en,Winnipeg,,,,IAMLIAMROBERTS,Mon Apr 15 08:12:05 +0000 2019,0,0,0,0,FALSE
@bisping @BYMPod @luisjgomez Erectile dysfunction and how you deal with it,en,The nearest racino ,,,,vipr38,Mon Apr 15 02:21:00 +0000 2019,0,0,0,0,FALSE
"""Sexual Medicine Society on Unproven Regenerative Therapies for Erectile Dysfunction"" https://t.co/xIReCArpyx via @pknoepfler",en,Edmonton Canada,,,,CaulfieldTim,Sun Apr 14 16:04:37 +0000 2019,1,0,0,0,FALSE
"You can easily regrow your own Stem Cells; eradicate Erectile Dysfunction, Eye Disease, Cancer's .. with Healing Natural Foods Km",en,"Vancouver, B.C. Canada",,,,myrawtruth,Sun Apr 14 14:16:41 +0000 2019,0,0,0,0,FALSE
"@qw_jessie @VaetanThought I'm pretty sure they've already said those things have been hundreds of other diseases and the conditions that have been debunked they said it prevents over the years blindness erectile dysfunction, tuberculosis, hernias...",en,Canada,,,,ReyosB,Sun Apr 14 14:03:41 +0000 2019,0,1,0,0,FALSE
"Is this legal? 
Mike Holmes shilling erectile dysfunction stuff I bet it doesn't have his permission  
It has the cbc logo on it when you click on the article while on the internet.
But it changes to this when you make it a tweet.
CBC News https://t.co/JcUv5Jky2t https://t.co/IgW2CcKd8k",en,British Columbia,,,,Bergg69,Sun Apr 14 08:00:19 +0000 2019,0,2,0,0,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,"Edmonton, AB",,,,OmarMouallem,Sun Apr 14 01:18:17 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,"Toronto, Ontario",,,,queer_i_am,Sun Apr 14 01:17:09 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,"Saskatoon, Saskatchewan",,,,rektarinoed,Sun Apr 14 01:16:48 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,Canada,,,,NeoLibMess,Sun Apr 14 01:07:56 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,Southern Ontario District NY  ,,,,JAX_357,Sun Apr 14 00:27:10 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,"Montréal, Québec",,,,azrhey,Sat Apr 13 22:21:20 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,"Edmonton, Alberta, Treaty Six",,,,alisonborealis,Sat Apr 13 22:00:04 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en," Oakville, Ontario, Canada",,,,shooshan17,Sat Apr 13 21:53:19 +0000 2019,0,0,0,1,FALSE
"Everyone's got shit to say about the rat, but no one talks about Madolyn eating a banada while talking about Sullivan's erectile dysfunction",en,Canada,,,,smashtraves,Sat Apr 13 21:30:35 +0000 2019,1,0,0,0,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,Vancouver Island,,,,DennineD,Sat Apr 13 16:02:16 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,"Nanaimo, BC",,,,Veelaria,Sat Apr 13 14:57:56 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,"Montréal, Québec",,,,toreap,Sat Apr 13 14:16:28 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,"Toronto, Ontario, Canada",,,,Tunucook,Sat Apr 13 14:07:24 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,Ga Mashie,,,,AsaabaGH,Sat Apr 13 13:58:08 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,"Ottawa, ON",,,,PaulCJane,Sat Apr 13 10:54:10 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,"Nova Scotia, Canada",,,,Loliryder,Sat Apr 13 10:35:32 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,Alberta,,,,JoannaMeskill,Sat Apr 13 10:30:00 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,Toronto,,,,infrahumano,Sat Apr 13 10:22:19 +0000 2019,0,0,0,1,FALSE
I’ve discovered Egyptian ads for the erectile dysfunction pill Virecta &amp; I’m never gonna be ok again https://t.co/m0Y2T5Y54U,en,"BC, Canada",,,,Rodrant64,Sat Apr 13 06:31:51 +0000 2019,0,0,0,1,FALSE
"@JJHavisham Maybe that's exactly why they're the ones screaming about it. Maybe they're worried that their family line is one coronary or one bout of erectile dysfunction from extinction. Without alcohol, Viagra and bad access to family planning, they're going extinct.",en,"Calgary, Alberta Canada",,,,anbayanyay,Sat Apr 13 03:06:17 +0000 2019,0,0,0,0,FALSE
Ginger Combined with Other Herbal Medicines for The Treatment of Erectile Dysfunction https://t.co/0pPrObp6su,en,Canada,,,,_Woman_health,Sat Apr 13 03:04:14 +0000 2019,0,1,0,0,FALSE
@Hobo_Splendido @RobertManchild I listen to CNN on Sirius and thinking of cancelling because I never want to hear another commercial for men’s underwear or erectile dysfunction medications. I am not their target market!,en,"Toronto, ON",,,,TaniaFreedman,Sat Apr 13 01:33:22 +0000 2019,0,1,0,0,FALSE
EDM stands for Erectile Dysfunction Music,en,"Victoria, British Columbia",,,,josephine__em,Fri Apr 12 20:06:29 +0000 2019,0,0,0,1,FALSE
"Improved procedure for cancer-related erectile dysfunction

https://t.co/9oFQSDYcze https://t.co/pHVba24mPJ",en,Canada,,,,survivornetca,Fri Apr 12 17:38:00 +0000 2019,0,0,0,0,FALSE
"Improved procedure for cancer-related erectile dysfunction

https://t.co/uq1nX2HOFM https://t.co/t1RwlqEqe8",en,"Ottawa, Canada",,,,ProstatePost,Fri Apr 12 16:58:00 +0000 2019,0,0,1,0,FALSE
"Weird fact of the day: Saffron has positive effect of sexual dysfunction in males and females!

A systematic review and meta-analysis of clinical trials on saffron (Crocus sativus) effectiveness and safety on erectile dysfunction and semen parameters https://t.co/2kQlp9Ctrc https://t.co/W2S1RuA6RF",en,"Montréal, Québec",,,,DrGonzaloQZ,Fri Apr 12 14:51:09 +0000 2019,0,0,1,0,FALSE
@cathmckenna I stubbed my toe because of climate change.  Teenage acne is a result of climate change.  Erectile dysfunction is a symptom of climate change.  Peoples eyelashes have become shorter from climate change.  What else you want to throw out there out of your ass?,en,None of your business ,,,,TrueBLB,Fri Apr 12 14:11:03 +0000 2019,0,1,0,0,FALSE
"Attention men! Experiencing erectile dysfunction? It may be #vitaminD deficiency. Prevalence was highest in deficient [serum 25(OH)D &lt;20 ng/mL; 50nmol/L), then insufficient [20-30ng/mL; 50-75nmol/L], then normal [&gt;30ng/mL;75nmol/L] males https://t.co/NAwKigS4oR #MeasureStatus",en,"Guelph, Ontario",,,,MIMcBurney,Fri Apr 12 11:48:50 +0000 2019,0,0,1,0,FALSE
EDM stands for Erectile Dysfunction Music,en,Abbotsford,,,,KenKraylie,Fri Apr 12 07:55:00 +0000 2019,0,0,0,1,FALSE
EDM stands for Erectile Dysfunction Music,en,"Vancouver, British Columbia",Canada,CA,"[[[-123.224215, 49.19854], [-123.224215, 49.316738], [-123.022947, 49.316738], [-123.022947, 49.19854]]]",craigmacdermott,Fri Apr 12 07:35:26 +0000 2019,1,7,31,0,FALSE
"Got Wood? - carnitine, abundantly found in red meat has been shown to be more effective than testosterone in treating erectile dysfunction and certainly the feedback from most Carnivores… https://t.co/qT1ozhsdXW",en,"Toronto, Ontario",,,,jmwensley,Fri Apr 12 01:15:08 +0000 2019,0,0,0,1,FALSE
"Why do wind turbines give Don Cherry erectile dysfunction?

Not a joke. I'm just wondering. https://t.co/sDLvKfMeza",en,"Memramcook, New Brunswick",,,,davidbelliveau,Fri Apr 12 00:06:03 +0000 2019,0,0,0,0,FALSE
"SOLD! MY VIDS ARE LIT!

Curing Your Erectile Dysfunction JOI

Get your copy on #Manyvids for 25% OFF!
https://t.co/jbkAnnY4R3 https://t.co/INjrJMtyig",en,Canada,,,,strawbryshrtck3,Thu Apr 11 23:00:35 +0000 2019,0,0,0,0,FALSE
"SOLD! MY VIDS ARE LIT!

Curing Your Erectile Dysfunction 

Get your copy on #Manyvids for 25% OFF!
https://t.co/jbkAnnY4R3 https://t.co/6MWVGgyaZQ",en,Canada,,,,strawbryshrtck3,Thu Apr 11 16:12:30 +0000 2019,0,0,0,0,FALSE
"And this: ""There are five times as many studies on erectile dysfunction than on PMS"" https://t.co/AxxgGGiIAK",en,Chilliwack BC Canada,,,,HeatherBurles,Thu Apr 11 03:43:27 +0000 2019,0,0,0,1,FALSE
Some clinics keep injecting stem cells &amp; other biological stuff into guys' penises including supposedly to treat ED. Now sex foundation says at least don't charge patients to do this since it is unproven https://t.co/ls8UB1npJ1 #stemcells #sex,en,Edmonton Canada,,,,CaulfieldTim,Wed Apr 10 22:14:53 +0000 2019,0,0,0,1,FALSE
"And this: ""There are five times as many studies on erectile dysfunction than on PMS"" https://t.co/AxxgGGiIAK",en,Canada,,,,SHDChristineB,Wed Apr 10 19:28:05 +0000 2019,0,0,0,1,FALSE
"And this: ""There are five times as many studies on erectile dysfunction than on PMS"" https://t.co/AxxgGGiIAK",en,"Vancouver, British Columbia 🇨🇦",,,,DebtsToRiches,Wed Apr 10 19:25:35 +0000 2019,0,0,0,1,FALSE
Who called it Erectile Dysfunction and not Meat Loaf?,en,Canada,,,,OfficeofSteve,Wed Apr 10 14:57:24 +0000 2019,0,0,0,1,FALSE
Who called it Erectile Dysfunction and not Meat Loaf?,en,Canada,,,,FunnyBison,Wed Apr 10 13:57:41 +0000 2019,0,0,0,1,FALSE
Who called it Erectile Dysfunction and not Meat Loaf?,en,"Ontario, Canada",,,,VikingJonesy,Wed Apr 10 13:52:27 +0000 2019,0,0,0,1,FALSE
"Trump’s picks for the Fed are a dangerous joke. He is undermining the institution with two nominees, one a right-wing propagandist and another who used to peddle fake cures for erectile dysfunction. Neither of whom are economists.  
https://t.co/RrdmQHGXuA",en,"Cambridge, Ontario",,,,diamond_dawg22,Wed Apr 10 10:07:15 +0000 2019,0,0,0,1,FALSE
"@wyshynski ""If you're struggling with erectile dysfunction...""",en,Niagara Falls 'ish,,,,SabreScalpel,Wed Apr 10 02:16:46 +0000 2019,0,0,1,0,FALSE
What essential oil do I use for erectile dysfunction?,en,Canada,,,,bringsnacks__,Wed Apr 10 02:05:49 +0000 2019,0,0,0,0,FALSE
"Trump’s picks for the Fed are a dangerous joke. He is undermining the institution with two nominees, one a right-wing propagandist and another who used to peddle fake cures for erectile dysfunction. Neither of whom are economists.  
https://t.co/RrdmQHGXuA",en,"Vancouver, British Columbia",,,,wdrohrer,Wed Apr 10 01:56:37 +0000 2019,0,0,0,1,FALSE
"Trump’s picks for the Fed are a dangerous joke. He is undermining the institution with two nominees, one a right-wing propagandist and another who used to peddle fake cures for erectile dysfunction. Neither of whom are economists.  
https://t.co/RrdmQHGXuA",en,"Regina, Saskatchewan",,,,papergarden2,Wed Apr 10 01:55:47 +0000 2019,0,0,0,1,FALSE
"Trump’s picks for the Fed are a dangerous joke. He is undermining the institution with two nominees, one a right-wing propagandist and another who used to peddle fake cures for erectile dysfunction. Neither of whom are economists.  
https://t.co/RrdmQHGXuA",en,"Whitehorse, Yukon",,,,drdtroit1,Wed Apr 10 00:48:39 +0000 2019,0,0,0,1,FALSE
"When I look at this, all I see is a big red dick...is this an ad for erectile dysfunction? https://t.co/hOjGKz0LHN",en,"Ontario, Canada",,,,ArgyleColin,Tue Apr 09 21:55:42 +0000 2019,0,0,0,1,FALSE
The new Ontario license plates are going to say #aplacetogrow.  So @fordnation shifts from promoting the $6.5 billion dollar tourism industry to promoting the $5.8 billion dollar erectile dysfunction pharma market.  #roomtogrow #onpoli,en,"Ontario, Canada",,,,theoldtechie,Tue Apr 09 20:56:27 +0000 2019,0,0,0,0,FALSE
"When I look at this, all I see is a big red dick...is this an ad for erectile dysfunction? https://t.co/hOjGKz0LHN",en,"Ontario, Canada",,,,DarynL3,Tue Apr 09 19:22:32 +0000 2019,0,0,0,1,FALSE
"When I look at this, all I see is a big red dick...is this an ad for erectile dysfunction? https://t.co/hOjGKz0LHN",en,Canada,,,,sanmic45,Tue Apr 09 17:40:29 +0000 2019,0,0,0,1,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overload is solving our problems.",en,Guelph,,,,GooeyGundi,Tue Apr 09 17:14:32 +0000 2019,0,0,0,1,FALSE
@CityCristinaH @fordnation @CityNews Interesting that the new plate slogan is #APlaceToGrow and this sticker looks like an ad for erectile dysfunction. #ElectileDysfunction,en,"Mississauga, Ontario",,,,_noreally,Tue Apr 09 17:06:21 +0000 2019,0,0,0,0,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overload is solving our problems.",en,"London, Ontario",,,,leesmithson,Tue Apr 09 16:38:10 +0000 2019,0,0,0,1,FALSE
"A sticker that looks like an ad for erectile dysfunction and a new plate slogan....""a place to grow"".....perfect!🙄 #ElectileDysfunction #APlacetoGrow https://t.co/J4uuEQtmN7",en,"Mississauga, Ontario",,,,_noreally,Tue Apr 09 16:26:04 +0000 2019,0,0,2,0,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overload is solving our problems.",en,ottawa,,,,Barbewr,Tue Apr 09 15:56:47 +0000 2019,0,0,0,1,FALSE
"When I look at this, all I see is a big red dick...is this an ad for erectile dysfunction? https://t.co/hOjGKz0LHN",en,"Toronto, Ontario",,,,robertfhatfield,Tue Apr 09 15:16:02 +0000 2019,0,0,0,1,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overload is solving our problems.",en,Ajax Ontario,,,,darnea1232,Tue Apr 09 14:52:08 +0000 2019,0,0,0,1,FALSE
"Today New Health Post1, Ginger Combined with Other Herbal Medicines for The Treatment of Erectile Dysfunction https://t.co/0pPrObp6su",en,Canada,,,,_Woman_health,Tue Apr 09 13:51:51 +0000 2019,0,0,0,0,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overload is solving our problems.",en,Ontario,,,,SThorpeON,Tue Apr 09 09:40:46 +0000 2019,0,0,0,1,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overload is solving our problems.",en,Ottawa,,,,fraser_janet,Tue Apr 09 03:30:33 +0000 2019,0,0,0,1,FALSE
@TristinHopper Here's a discreet answer for you through private message: https://t.co/qEKTqfvb5X,en,North Vancouver,,,,GavinBamber,Tue Apr 09 03:16:34 +0000 2019,0,1,0,0,FALSE
"Biology question: Most mammals have bones in their penises. So, if you have a penile bone, is it harder to suffer from erectile dysfunction?",en,Victoria,,,,TristinHopper,Tue Apr 09 02:45:58 +0000 2019,0,6,1,0,FALSE
"I saw a thing awhile ago that claimed jizzing in some specific position would cause permanent erectile dysfunction and like it seems obviously literally just not true, but I immediately internalized the kink or whatever and I feel so ridiculous about how ridiculous it is.",en,"Montréal, Québec",,,,BoringNerdyKate,Tue Apr 09 02:07:32 +0000 2019,0,2,1,0,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overload is solving our problems.",en,Brantford,,,,puffss,Tue Apr 09 01:51:58 +0000 2019,0,0,0,1,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overload is solving our problems.",en,"London, On",,,,LDN_OectaPac,Tue Apr 09 01:06:03 +0000 2019,0,0,0,1,FALSE
Of course Trump’s Fed nominee hawked worthless penny stocks and erectile dysfunction “cures” https://t.co/RqbVbQyF8d,en,Vancouver,,,,dwiebe99,Mon Apr 08 23:50:17 +0000 2019,0,0,0,1,FALSE
"When I look at this, all I see is a big red dick...is this an ad for erectile dysfunction? https://t.co/hOjGKz0LHN",en,"Toronto, Ontario",,,,winchesterizzy,Mon Apr 08 23:29:21 +0000 2019,0,0,0,1,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overload is solving our problems.",en,"Ottawa, Canada",,,,filionfrancine,Mon Apr 08 23:20:15 +0000 2019,0,0,0,1,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overload is solving our problems.",en,"Kitchener, Ontario",,,,LevisBecker,Mon Apr 08 23:14:21 +0000 2019,0,0,0,1,FALSE
"When I look at this, all I see is a big red dick...is this an ad for erectile dysfunction? https://t.co/hOjGKz0LHN",en,Toronto,,,,JoanneCangal,Mon Apr 08 23:13:01 +0000 2019,0,0,0,1,FALSE
"Today was quite a day for Emperor Ford: wants to police classroom bulletin boards, wants more people drunk outside sporting events, &amp; wants what appears to be an ad for erectile dysfunction on gas pumps across the land. I am grateful our supreme overlord is solving our problems.",en,"Pembroke, Ontario",,,,rctl_etfo,Mon Apr 08 23:11:09 +0000 2019,0,0,0,1,FALSE
